Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-20 15:30:00-05:00,154.27499389648438,154.30999755859375,153.83999633789062,154.02999877929688,0,0.0,0.0
2024-02-21 09:30:00-05:00,154.57000732421875,155.52999877929688,154.10000610351562,154.7899932861328,1089122,0.0,0.0
2024-02-21 10:30:00-05:00,154.8000030517578,155.0399932861328,154.5800018310547,154.80999755859375,740226,0.0,0.0
2024-02-21 11:30:00-05:00,154.80499267578125,155.22000122070312,154.66000366210938,155.00999450683594,692379,0.0,0.0
2024-02-21 12:30:00-05:00,155.02000427246094,155.52000427246094,154.77000427246094,155.50999450683594,616277,0.0,0.0
2024-02-21 13:30:00-05:00,155.50999450683594,155.56500244140625,154.8000030517578,154.8800048828125,798437,0.0,0.0
2024-02-21 14:30:00-05:00,154.875,154.94500732421875,154.14999389648438,154.4600067138672,808790,0.0,0.0
2024-02-21 15:30:00-05:00,154.4600067138672,155.52000427246094,154.42999267578125,155.4600067138672,994049,0.0,0.0
2024-02-22 09:30:00-05:00,154.5800018310547,155.0,153.8300018310547,154.50999450683594,1261033,0.0,0.0
2024-02-22 10:30:00-05:00,154.49000549316406,155.25999450683594,154.0,155.16000366210938,851645,0.0,0.0
2024-02-22 11:30:00-05:00,155.16000366210938,155.25,154.72999572753906,155.00999450683594,642374,0.0,0.0
2024-02-22 12:30:00-05:00,155.02000427246094,155.94000244140625,154.92999267578125,155.80999755859375,928853,0.0,0.0
2024-02-22 13:30:00-05:00,155.8000030517578,156.625,155.61749267578125,156.52999877929688,757525,0.0,0.0
2024-02-22 14:30:00-05:00,156.5399932861328,156.5500030517578,155.5050048828125,155.72999572753906,889594,0.0,0.0
2024-02-22 15:30:00-05:00,155.72999572753906,155.78500366210938,155.14999389648438,155.41000366210938,1070616,0.0,0.0
2024-02-23 09:30:00-05:00,154.8699951171875,154.9199981689453,153.25,153.79550170898438,1388414,0.0,0.0
2024-02-23 10:30:00-05:00,153.7899932861328,154.7899932861328,153.75,154.5,707253,0.0,0.0
2024-02-23 11:30:00-05:00,154.52999877929688,154.52999877929688,153.72000122070312,153.75990295410156,515110,0.0,0.0
2024-02-23 12:30:00-05:00,153.77999877929688,154.16000366210938,153.7100067138672,154.10000610351562,577276,0.0,0.0
2024-02-23 13:30:00-05:00,154.10000610351562,154.72999572753906,154.10000610351562,154.38999938964844,618808,0.0,0.0
2024-02-23 14:30:00-05:00,154.3990936279297,154.85000610351562,154.30999755859375,154.60499572753906,759056,0.0,0.0
2024-02-23 15:30:00-05:00,154.60000610351562,154.89999389648438,154.38999938964844,154.6999969482422,1108343,0.0,0.0
2024-02-26 09:30:00-05:00,154.02000427246094,155.5500030517578,153.8300018310547,155.16000366210938,1168704,0.0,0.0
2024-02-26 10:30:00-05:00,155.14999389648438,155.22000122070312,154.49969482421875,154.72000122070312,637013,0.0,0.0
2024-02-26 11:30:00-05:00,154.7100067138672,154.82000732421875,154.1699981689453,154.47000122070312,754053,0.0,0.0
2024-02-26 12:30:00-05:00,154.4600067138672,154.9199981689453,154.1999969482422,154.6999969482422,866761,0.0,0.0
